generation,type,ind,X1,X2,prediction,fitness
86,cfacts,2,0.698182742,0.15610503,1,2.183822402
86,cfacts,3,0.826825006,0.419133513,1,1.663589027
86,cfacts,4,0.524946632,0.26435047,1,3.632125549
86,cfacts,5,0.548780392,0.025232371,1,2.674617134
86,cfacts,6,0.355114323,0.006366182,1,3.768718946
86,cfacts,8,0.86186414,0.006235283,1,1.518293543
86,cfacts,11,0.793994883,0.174288895,1,1.820703647
86,cfacts,12,0.609413063,0.426129877,1,2.498442988
86,cfacts,13,0.628188448,0.331864834,1,2.584330044
86,cfacts,15,0.764226627,0.132364375,1,1.895697419
86,cfacts,18,0.782186194,0.04610295,1,1.75466641
86,cfacts,22,0.77098629,0.126053776,1,1.867318788
86,cfacts,23,0.582640207,0.261688374,1,3.004396951
86,cfacts,26,0.73421115,0.313015923,1,2.047944746
86,cfacts,27,0.452211988,0.090550565,1,3.883273765
86,cfacts,0,0.553114382,0.056389919,1,2.780319071
86,cfacts,2,0.747881933,0.340664167,1,1.976012901
86,cfacts,5,0.601415983,0.400934033,1,2.614664814
86,cfacts,8,0.298357822,0.168223071,1,10.52576469
86,cfacts,13,0.524298292,0.007406201,1,2.730861609
86,cfacts,3,0.341630433,0.161673865,1,7.857313787
86,cfacts,8,0.865086528,0.092574259,1,1.575019363
86,cfacts,9,0.650573604,0.508846764,1,2.096750049
86,cfacts,3,0.863223577,0.50099597,1,1.50920036
86,cfacts,1,0.925857507,0.09120303,1,1.440378233
86,cfacts,0,0.658829892,0.524985447,1,2.029609282
86,cfacts,1,0.971684161,0.435336261,1,1.342097442
86,cfacts,4,0.819985045,0.625989443,1,1.464502461
86,cfacts,1,0.576424671,0.369932755,1,2.875547378
86,cfacts,0,0.542738225,0.116082677,1,3.106406319
86,bads,1,0.407752643,0.594706957,0,2.637900103
86,bads,2,0.47301312,0.815205019,0,1.645788846
86,bads,3,0.396277517,0.987193073,0,1.330555974
86,bads,4,0.548259698,0.90606371,0,1.387580032
86,bads,5,0.300180689,0.496507453,0,3.975144774
86,bads,6,0.144603907,0.440813748,0,4.587434792
86,bads,8,0.690435954,0.751404109,0,1.498407068
86,bads,14,0.065216053,0.872713024,0,1.539524783
86,bads,15,0.26224381,0.526008577,0,3.61951627
86,bads,18,0.451743883,0.869078203,0,1.535813108
86,bads,21,0.521797773,0.752036333,0,1.751653302
86,bads,22,0.629452094,0.853266341,0,1.403152373
86,bads,24,0.642116017,0.637133043,0,1.814804434
86,bads,25,0.352754009,0.512209238,0,3.550833888
86,bads,27,0.692587917,0.991054911,0,1.15853278
86,bads,28,0.131927838,0.24786954,0,8.46801847
86,bads,29,0.699783886,0.742241998,0,1.499724534
86,bads,33,0.548046131,0.566099998,0,2.301737052
86,bads,35,0.312476752,0.889648984,0,1.555953076
86,bads,36,0.736371316,0.968518377,0,1.152531428
86,bads,39,0.75841664,0.782496266,0,1.358264753
86,bads,41,0.85310829,0.858633782,0,1.16707911
86,bads,42,0.441412647,0.966797481,0,1.347863834
86,bads,43,0.153042302,0.992983832,0,1.334608321
86,bads,46,0.010336989,0.067829124,0,3.321826768
86,bads,47,0.266654545,0.485170297,0,4.241614408
86,bads,49,0.332857003,0.612243225,0,2.691076606
86,bads,50,0.031278082,0.249547176,0,4.572005699
86,bads,51,0.24794373,0.140485517,0,9.12960322
86,bads,53,0.574767293,0.896140429,0,1.382805484
86,bads,54,0.661316966,0.912664073,0,1.28215105
86,bads,0,0.505286116,0.721265383,0,1.865781845
86,bads,7,0.393568164,0.852067501,0,1.615643625
86,bads,9,0.118160957,0.928017698,0,1.44777161
86,bads,10,0.650359727,0.715266228,0,1.629173267
86,bads,14,0.77769318,0.891202937,0,1.204206493
86,bads,16,0.560539047,0.785154633,0,1.616217724
86,bads,17,0.506229916,0.629427338,0,2.1841618
86,bads,19,0.458891022,0.512367604,0,2.98179216
86,bads,20,0.708873313,0.919621436,0,1.231888127
86,bads,21,0.218526485,0.722717445,0,2.110755389
86,bads,24,0.492105849,0.926199228,0,1.392303147
86,bads,25,0.134492466,0.947356657,0,1.414711208
86,bads,28,0.033107883,0.941680111,0,1.379522205
86,bads,29,0.231647437,0.279033233,0,29.11426922
86,bads,30,0.442397509,0.603725091,0,2.483460581
86,bads,1,0.374239435,0.741986427,0,1.970711817
86,bads,3,0.02748013,0.383702292,0,3.852101977
86,bads,4,0.498567776,0.813111733,0,1.624608505
86,bads,6,0.362716559,0.524854371,0,3.366222129
86,bads,7,0.086487811,0.562077362,0,2.838338698
86,bads,9,0.763971409,0.744537142,0,1.40202188
86,bads,10,0.13446686,0.37612292,0,5.846564047
86,bads,11,0.154524389,0.833671819,0,1.690819733
86,bads,12,0.205665256,0.008929383,0,4.079743192
86,bads,14,0.178614191,0.875371266,0,1.588732945
86,bads,0,0.106023587,0.833784764,0,1.663127374
86,bads,1,0.274859093,0.272720083,0,29.69338058
86,bads,2,0.174263123,0.597588062,0,2.811013033
86,bads,4,0.098242171,0.712368032,0,2.05492384
86,bads,5,0.471861484,0.579992577,0,2.51483715
86,bads,6,0.199985882,0.7573424,0,1.961547201
86,bads,7,0.584900861,0.736000133,0,1.694295483
86,bads,0,0.722118563,0.97661575,0,1.154034171
86,bads,1,0.206370388,0.48387453,0,4.203282371
86,bads,2,0.028550774,0.827231545,0,1.617462413
86,bads,4,0.515680656,0.925670446,0,1.37735721
86,bads,5,0.106738735,0.263851462,0,6.947854025
86,bads,6,0.070584185,0.254271149,0,5.572065999
86,bads,0,0.096433823,0.596772637,0,2.636753155
86,bads,2,0.97010716,0.949835419,0,0.995863837
86,bads,3,0.919977455,0.999953956,0,0.99439708
86,bads,4,0.718697122,0.87734678,0,1.276980947
86,bads,5,0.014300871,0.099904419,0,3.578676272
86,bads,2,0.219913307,0.549027576,0,3.327373425
86,bads,3,0.18906766,0.350402317,0,8.514609277
86,bads,0,0.200669628,0.586138141,0,2.943439216
87,cfacts,0,0.297857661,0.218967864,1,17.53212913
87,cfacts,1,0.314613262,0.206847165,1,12.87027844
87,cfacts,2,0.298357822,0.206609832,1,15.3915648
87,cfacts,3,0.331727052,0.168223071,1,8.649413208
87,cfacts,4,0.332781055,0.225825386,1,11.59572084
87,cfacts,5,0.352460495,0.199738249,1,8.762362053
87,cfacts,6,0.379961939,0.161673865,1,6.363928332
87,cfacts,7,0.341630433,0.145791358,1,7.206455797
87,cfacts,8,0.288365216,0.075940614,1,5.610495757
87,cfacts,9,0.410819559,0.300199056,1,5.935698075
87,cfacts,10,0.409430537,0.145791358,1,5.250263507
87,cfacts,11,0.369433753,0.110563921,1,5.44679427
87,cfacts,12,0.315080126,0.063898539,1,5.072211209
87,cfacts,13,0.419225344,0.145791358,1,5.031758898
87,cfacts,14,0.325251344,0.066962218,1,5.052980689
87,cfacts,15,0.379961939,0.084899824,1,4.759306
87,cfacts,16,0.409430537,0.369827873,1,5.014007686
87,cfacts,17,0.379961939,0.20641821,1,7.295291366
87,cfacts,18,0.383147421,0.084899824,1,4.714762761
87,cfacts,19,0.334686904,0.20641821,1,10.4994506
87,cfacts,20,0.433199834,0.142303157,1,4.705645841
87,cfacts,21,0.334686904,0.050696817,1,4.617884567
87,cfacts,22,0.334686904,0.050696817,1,4.617884567
87,cfacts,23,0.373730637,0.070134104,1,4.58055788
87,cfacts,24,0.468725747,0.270694759,1,4.551607812
87,cfacts,25,0.406762695,0.085667178,1,4.403115652
87,cfacts,26,0.299709423,0.021456117,1,4.275560982
87,cfacts,27,0.479929089,0.305044951,1,4.229650259
87,cfacts,28,0.425768925,0.084899824,1,4.146815838
87,cfacts,29,0.455049382,0.378894131,1,4.128885813
87,cfacts,30,0.347461133,0.027680825,1,4.119571933
87,cfacts,31,0.271041439,0.006197162,1,4.086483961
87,cfacts,32,0.445049045,0.084899824,1,3.913236547
87,cfacts,33,0.445049045,0.076438854,1,3.830107773
87,cfacts,34,0.511878358,0.26476485,1,3.812512042
87,cfacts,35,0.444771197,0.42860946,1,3.784048724
87,cfacts,36,0.467995623,0.399621321,1,3.782113875
87,cfacts,37,0.355114323,0.006366182,1,3.768718946
87,cfacts,38,0.419225344,0.045370015,1,3.765933503
87,cfacts,39,0.462816598,0.079856574,1,3.670134045
87,cfacts,40,0.511306042,0.491263243,1,2.81173226
87,cfacts,41,0.373730637,0.070134104,1,4.58055788
87,cfacts,42,0.334686904,0.050696817,1,4.617884567
87,cfacts,43,0.840034079,0.610811005,1,1.445900982
87,cfacts,44,0.578526152,0.339342627,1,2.937221285
87,cfacts,1,0.789405808,0.541474568,1,1.631002271
87,cfacts,2,0.582006378,0.186452014,1,2.958287526
87,cfacts,9,0.953044946,0.345276542,1,1.40949988
87,cfacts,10,0.585772677,0.470577741,1,2.489150489
87,cfacts,11,0.956529905,0.065132273,1,1.369271413
87,cfacts,14,0.935418164,0.585919576,1,1.310086115
87,cfacts,19,0.823958097,0.623696257,1,1.460084626
87,cfacts,20,0.478455952,0.358160626,1,3.956222338
87,cfacts,21,0.967499174,0.162327657,1,1.383440175
87,cfacts,22,0.917740942,0.655074309,1,1.280407462
87,cfacts,27,0.758359845,0.427201728,1,1.857497311
87,cfacts,28,0.837191867,0.739343046,1,1.308278797
87,cfacts,31,0.360545605,0.081494453,1,4.962033725
87,cfacts,32,0.833496613,0.719814489,1,1.334883943
87,cfacts,34,0.677337981,0.123150357,1,2.243322375
87,cfacts,38,0.989733642,0.569473634,1,1.241045139
87,cfacts,40,0.902907692,0.114108042,1,1.49947608
87,cfacts,43,0.507507691,0.10337567,1,3.374665407
87,cfacts,45,0.363798838,0.043956877,1,4.248441667
87,cfacts,46,0.825867352,0.084073455,1,1.668626542
87,cfacts,48,0.529651391,0.528313685,1,2.534584256
87,cfacts,50,0.844939472,0.624731316,1,1.422234062
87,cfacts,51,0.822990647,0.645915592,1,1.435816498
87,cfacts,52,0.446305712,0.406912465,1,3.979126002
87,cfacts,54,0.536947215,0.105243026,1,3.111458082
87,cfacts,2,0.699767207,0.208188603,1,2.213827057
87,cfacts,3,0.803233978,0.093963267,1,1.739682231
87,cfacts,6,0.506654257,0.274765408,1,3.878278885
87,cfacts,7,0.862746458,0.410895041,1,1.578486368
87,cfacts,8,0.420131949,0.371476564,1,4.783570155
87,cfacts,9,0.789058991,0.376289681,1,1.806179468
87,cfacts,11,0.436211855,0.281535331,1,5.294835977
87,cfacts,16,0.680245173,0.253615244,1,2.324174127
87,cfacts,17,0.754407629,0.297562472,1,1.973768273
87,cfacts,18,0.659308531,0.121233186,1,2.330537855
87,cfacts,21,0.96052919,0.605655386,1,1.258541361
87,cfacts,22,0.377970583,0.08291305,1,4.751437322
87,cfacts,23,0.972867532,0.242761958,1,1.383309983
87,cfacts,24,0.787891615,0.282959017,1,1.855630321
87,cfacts,0,0.911121703,0.459949673,1,1.441633593
87,cfacts,5,0.413990659,0.112571492,1,4.673737643
87,cfacts,7,0.415565376,0.045514066,1,3.800704933
87,cfacts,9,0.6983123,0.589328018,1,1.778561616
87,cfacts,10,0.755324027,0.493282974,1,1.783046892
87,cfacts,12,0.365154449,0.02796261,1,3.99804464
87,cfacts,13,0.604999738,0.563550107,1,2.111291067
87,cfacts,1,0.878478119,0.407780494,1,1.543255027
87,cfacts,2,0.917323534,0.398368067,1,1.462804918
87,cfacts,3,0.457105005,0.166097869,1,4.475177835
87,cfacts,6,0.814940645,0.241848113,1,1.769913208
87,cfacts,7,0.37155691,0.056362427,1,4.373882742
87,cfacts,1,0.633278022,0.304893955,1,2.582717424
87,cfacts,3,0.974589435,0.474634807,1,1.318198659
87,cfacts,0,0.948235528,0.477745706,1,1.36158307
87,cfacts,0,0.973010441,0.609452792,1,1.238490614
87,bads,0,0.502436494,0.930009144,0,1.378639555
87,bads,3,0.078777468,0.173860446,0,5.336511534
87,bads,4,0.015527257,0.873716616,0,1.500750758
87,bads,5,0.147063885,0.574922936,0,2.933942429
87,bads,6,0.708250967,0.891362144,0,1.268631735
87,bads,7,0.098684362,0.566048526,0,2.853847192
87,bads,8,0.514863635,0.703564051,0,1.903905234
87,bads,12,0.099611037,0.710450983,0,2.064459781
87,bads,13,0.221070981,0.949221248,0,1.428940023
87,bads,15,0.13345005,0.987407417,0,1.339474958
87,bads,16,0.401472891,0.653760677,0,2.318901938
87,bads,17,0.91649942,0.880711989,0,1.089780496
87,bads,18,0.11733063,0.657055886,0,2.335736856
87,bads,23,0.145624758,0.715619945,0,2.095666549
87,bads,24,0.03894897,0.171634101,0,4.441867745
87,bads,25,0.219209629,0.412511749,0,6.045843621
87,bads,26,0.905267894,0.814755957,0,1.155991883
87,bads,29,0.207709002,0.305017643,0,14.410554
87,bads,30,0.182499586,0.886615924,0,1.562049791
87,bads,33,0.101861226,0.990503145,0,1.324195539
87,bads,35,0.08076859,0.697460795,0,2.090328984
87,bads,36,0.490372561,0.889579045,0,1.463577822
87,bads,37,0.499476665,0.78737324,0,1.687878254
87,bads,39,0.256903607,0.344045403,0,10.60462817
87,bads,41,0.254259945,0.879343056,0,1.588922102
87,bads,42,0.703169322,0.953903721,0,1.19450966
87,bads,44,0.206074893,0.26565786,0,21.44430333
87,bads,47,0.723145767,0.742305838,0,1.464532393
87,bads,49,0.068842252,0.938077649,0,1.405430391
87,bads,53,0.035552702,0.479832646,0,3.181251736
87,bads,0,0.164156006,0.373891082,0,6.634575233
87,bads,1,0.048828295,0.871644605,0,1.530491011
87,bads,4,0.179221179,0.017776202,0,4.119115979
87,bads,5,0.346932598,0.552774323,0,3.145521751
87,bads,10,0.195507873,0.974929772,0,1.37556323
87,bads,12,0.021013686,0.176799455,0,4.159701675
87,bads,13,0.596350337,0.636639459,0,1.926468945
87,bads,14,0.266025653,0.791475116,0,1.845998621
87,bads,15,0.19927317,0.76859505,0,1.919127624
87,bads,19,0.183606104,0.286138488,0,13.22892555
87,bads,20,0.181737048,0.047065633,0,4.670542537
87,bads,25,0.326651345,0.929736915,0,1.461891909
87,bads,26,0.782311843,0.928735194,0,1.15931813
87,bads,27,0.515444252,0.538170517,0,2.552358714
87,bads,28,0.086531894,0.219573116,0,6.014106973
87,bads,29,0.12771277,0.914896688,0,1.479183496
87,bads,1,0.085510457,0.552213639,0,2.906315017
87,bads,2,0.145446451,0.330190054,0,7.589296263
87,bads,3,0.166390992,0.048582021,0,4.585435523
87,bads,4,0.353867885,0.509598323,0,3.576454031
87,bads,6,0.722527385,0.962959042,0,1.169136746
87,bads,8,0.580661349,0.748641514,0,1.671361694
87,bads,11,0.820754529,0.841184082,0,1.216927476
87,bads,14,0.0304367,0.546855302,0,2.708335794
87,bads,15,0.642904649,0.854246281,0,1.387434195
87,bads,0,0.022480425,0.190636145,0,4.252846926
87,bads,4,0.307239998,0.725403962,0,2.088391185
87,bads,5,0.213361553,0.076563425,0,5.641294795
87,bads,8,0.715777269,0.847074358,0,1.320546323
87,bads,0,0.071933078,0.604057298,0,2.523254875
87,bads,1,0.050609123,0.772377723,0,1.788467521
87,bads,2,0.587704812,0.947444745,0,1.290485118
87,bads,3,0.231469478,0.955963088,0,1.41601693
87,bads,0,0.5656629,0.638271384,0,1.998410962
87,bads,2,0.2276421,0.520455399,0,3.684897593
87,bads,0,0.321050994,0.874667246,0,1.590596376
87,bads,1,0.093634454,0.648959371,0,2.333680892
87,bads,1,0.327337439,0.375754793,0,6.773577465
88,cfacts,0,0.297857661,0.218967864,1,17.53212913
88,cfacts,1,0.298357822,0.206609832,1,15.3915648
88,cfacts,2,0.297857661,0.206847165,1,15.5182942
88,cfacts,3,0.332781055,0.225825386,1,11.59572084
88,cfacts,4,0.297857661,0.20641821,1,15.44923852
88,cfacts,5,0.352460495,0.199738249,1,8.762362053
88,cfacts,6,0.297857661,0.20641821,1,15.44923852
88,cfacts,7,0.379961939,0.20641821,1,7.295291366
88,cfacts,8,0.341630433,0.145791358,1,7.206455797
88,cfacts,9,0.379961939,0.161673865,1,6.363928332
88,cfacts,10,0.288365216,0.075940614,1,5.610495757
88,cfacts,11,0.436211855,0.281535331,1,5.294835977
88,cfacts,12,0.409430537,0.145791358,1,5.250263507
88,cfacts,13,0.315080126,0.063898539,1,5.072211209
88,cfacts,14,0.325251344,0.066962218,1,5.052980689
88,cfacts,15,0.420131949,0.371476564,1,4.783570155
88,cfacts,16,0.383147421,0.084899824,1,4.714762761
88,cfacts,17,0.377970583,0.08291305,1,4.751437322
88,cfacts,18,0.383147421,0.112571492,1,5.226025046
88,cfacts,19,0.433199834,0.142303157,1,4.705645841
88,cfacts,20,0.413990659,0.112571492,1,4.673737643
88,cfacts,21,0.334686904,0.050696817,1,4.617884567
88,cfacts,22,0.373730637,0.070134104,1,4.58055788
88,cfacts,23,0.373730637,0.070134104,1,4.58055788
88,cfacts,24,0.468725747,0.270694759,1,4.551607812
88,cfacts,25,0.406762695,0.085667178,1,4.403115652
88,cfacts,26,0.37155691,0.056362427,1,4.373882742
88,cfacts,27,0.299709423,0.021456117,1,4.275560982
88,cfacts,28,0.479929089,0.305044951,1,4.229650259
88,cfacts,29,0.425768925,0.084899824,1,4.146815838
88,cfacts,30,0.455049382,0.378894131,1,4.128885813
88,cfacts,31,0.365154449,0.02796261,1,3.99804464
88,cfacts,32,0.446305712,0.406912465,1,3.979126002
88,cfacts,33,0.478455952,0.358160626,1,3.956222338
88,cfacts,34,0.445049045,0.084899824,1,3.913236547
88,cfacts,35,0.506654257,0.274765408,1,3.878278885
88,cfacts,36,0.445049045,0.076438854,1,3.830107773
88,cfacts,37,0.511878358,0.26476485,1,3.812512042
88,cfacts,38,0.415565376,0.045514066,1,3.800704933
88,cfacts,39,0.850936397,0.739815258,1,1.28987324
88,cfacts,0,0.488621099,0.087160938,1,3.461542635
88,cfacts,1,0.806930234,0.402965249,1,1.731437158
88,cfacts,7,0.78579842,0.115938886,1,1.810559609
88,cfacts,10,0.594308159,0.000925945,1,2.353195284
88,cfacts,15,0.863803611,0.231810462,1,1.628470703
88,cfacts,17,0.806682801,0.098313242,1,1.73316573
88,cfacts,19,0.65330295,0.183985936,1,2.44696241
88,cfacts,21,0.524609099,0.27561971,1,3.625794676
88,cfacts,22,0.859511718,0.339107124,1,1.623400979
88,cfacts,25,0.704052133,0.112577396,1,2.107958809
88,cfacts,26,0.714955801,0.548235856,1,1.810333535
88,cfacts,27,0.854374848,0.570211933,1,1.46206856
88,cfacts,29,0.950255474,0.143861337,1,1.411923662
88,cfacts,30,0.868288523,0.463640757,1,1.528681992
88,cfacts,32,0.737204211,0.145029253,1,2.006484195
88,cfacts,33,0.919827878,0.751013343,1,1.195498689
88,cfacts,36,0.462528535,0.284026462,1,4.646080854
88,cfacts,38,0.673427627,0.230683308,1,2.359224987
88,cfacts,41,0.579222401,0.138262494,1,2.876311786
88,cfacts,42,0.609889187,0.018311113,1,2.336346775
88,cfacts,43,0.758396367,0.296426016,1,1.958818795
88,cfacts,44,0.792045691,0.338687348,1,1.820654238
88,cfacts,45,0.368946256,0.04326166,1,4.192625089
88,cfacts,46,0.943352162,0.385556347,1,1.415470004
88,cfacts,50,0.34325663,0.052915751,1,4.586432203
88,cfacts,53,0.547182035,0.462379078,1,2.737702296
88,cfacts,55,0.980777177,0.195979132,1,1.364682576
88,cfacts,56,0.614543173,0.093918606,1,2.521740276
88,cfacts,57,0.37376682,0.046157418,1,4.193322785
88,cfacts,1,0.942903747,0.49484834,1,1.360744087
88,cfacts,6,0.670927133,0.189990653,1,2.351927231
88,cfacts,9,0.293423998,0.101879157,1,6.478577336
88,cfacts,11,0.323603352,0.197749775,1,11.07864807
88,cfacts,12,0.553254807,0.225534512,1,3.286877706
88,cfacts,14,0.880694038,0.195266304,1,1.579617706
88,cfacts,15,0.790140811,0.277511905,1,1.848972208
88,cfacts,16,0.890595571,0.227972624,1,1.560125262
88,cfacts,19,0.972821312,0.406158491,1,1.352270146
88,cfacts,20,0.519425366,0.257781803,1,3.710055819
88,cfacts,21,0.911809462,0.00025062,1,1.413695513
88,cfacts,22,0.834565657,0.537587471,1,1.534971292
88,cfacts,28,0.740639414,0.48266008,1,1.841593309
88,cfacts,1,0.744303958,0.477386123,1,1.837909732
88,cfacts,6,0.446908906,0.412526932,1,3.916659065
88,cfacts,8,0.824750433,0.543851833,1,1.549155613
88,cfacts,9,0.580537867,0.031007025,1,2.522060438
88,cfacts,12,0.992683614,0.194920963,1,1.342780773
88,cfacts,14,0.425318989,0.336500899,1,5.115162884
88,cfacts,16,0.75416307,0.277408941,1,1.980560533
88,cfacts,1,0.756286588,0.216760602,1,1.970922765
88,cfacts,3,0.683471995,0.317016071,1,2.279868203
88,cfacts,4,0.978005173,0.597787171,1,1.23944436
88,cfacts,5,0.760325984,0.032948038,1,1.803209781
88,cfacts,9,0.720701608,0.248901265,1,2.124482387
88,cfacts,0,0.8180779,0.251402353,1,1.760316593
88,cfacts,4,0.951445094,0.488058068,1,1.349999977
88,cfacts,5,0.975850106,0.180484778,1,1.371419911
88,cfacts,0,0.786314506,0.449467425,1,1.747620235
88,cfacts,2,0.490461075,0.110406453,1,3.59656653
88,cfacts,0,0.460862155,0.346234244,1,4.314359414
88,bads,2,0.211187713,0.272677287,0,22.24611281
88,bads,3,0.056692716,0.048221152,0,3.578684373
88,bads,4,0.398958322,0.898208419,0,1.503525271
88,bads,5,0.42361151,0.50454888,0,3.245520317
88,bads,6,0.987238046,0.894588059,0,1.02114542
88,bads,8,0.20518699,0.029582496,0,4.445890104
88,bads,9,0.380430354,0.869940615,0,1.578500119
88,bads,11,0.184034197,0.790430002,0,1.836746092
88,bads,12,0.515024828,0.620858966,0,2.193834409
88,bads,13,0.831946012,0.80111869,0,1.247669647
88,bads,14,0.187226301,0.051431823,0,4.801821363
88,bads,16,0.199420825,0.914337001,0,1.500916376
88,bads,18,0.798930393,0.957666191,0,1.116558306
88,bads,20,0.005366403,0.270594597,0,4.07333719
88,bads,23,0.058891226,0.0744881,0,3.853943991
88,bads,24,0.644909463,0.970306796,0,1.217345781
88,bads,28,0.13195197,0.413082593,0,4.967122792
88,bads,31,0.161121798,0.168111501,0,8.274624822
88,bads,34,0.74958122,0.822881831,0,1.315590206
88,bads,35,0.864552982,0.937051525,0,1.084834068
88,bads,37,0.042512668,0.080853095,0,3.735567098
88,bads,39,0.613858771,0.924928261,0,1.304188539
88,bads,40,0.411915008,0.549316582,0,2.938548128
88,bads,47,0.159181189,0.088230243,0,5.390266916
88,bads,48,0.350540728,0.450190807,0,4.46389441
88,bads,49,0.189312438,0.677074135,0,2.31822529
88,bads,51,0.061929014,0.193051867,0,5.088957333
88,bads,52,0.109397673,0.320290542,0,6.361588989
88,bads,54,0.889945513,0.891247958,0,1.103824569
88,bads,58,0.529463383,0.668208331,0,1.988114826
88,bads,59,0.647733224,0.691552585,0,1.682728299
88,bads,0,0.930855338,0.864617524,0,1.090234023
88,bads,2,0.183265976,0.164091012,0,9.192596057
88,bads,3,0.359073711,0.589004591,0,2.808045192
88,bads,4,0.542630082,0.830548657,0,1.538153743
88,bads,5,0.196241142,0.166162778,0,10.04090226
88,bads,7,0.28525113,0.632101378,0,2.606039781
88,bads,8,0.006195089,0.456802866,0,3.127929839
88,bads,10,0.518738666,0.612847986,0,2.214693407
88,bads,13,0.455414944,0.465910524,0,3.355541212
88,bads,17,0.175119372,0.195587262,0,10.80348717
88,bads,18,0.098804077,0.129059984,0,5.164894154
88,bads,23,0.287206297,0.937702757,0,1.451993126
88,bads,24,0.505287244,0.939695346,0,1.359756308
88,bads,25,0.520772238,0.74374188,0,1.775835788
88,bads,26,0.297052386,0.548877333,0,3.305147007
88,bads,27,0.584194647,0.966009943,0,1.265562945
88,bads,29,0.164900375,0.665252689,0,2.359141921
88,bads,30,0.019748561,0.753934065,0,1.804909293
88,bads,0,0.2007235,0.676652343,0,2.328350899
88,bads,2,0.369641976,0.817271186,0,1.724879521
88,bads,3,0.022314745,0.119857017,0,3.813080296
88,bads,4,0.202357322,0.547800542,0,3.315787887
88,bads,5,0.041643161,0.624791771,0,2.332013433
88,bads,7,0.986577289,0.878447351,0,1.032799869
88,bads,10,0.298627577,0.358241646,0,8.427230377
88,bads,11,0.523768022,0.706325957,0,1.879173766
88,bads,13,0.482839563,0.928193921,0,1.394602135
88,bads,15,0.902061546,0.833500788,0,1.14283294
88,bads,17,0.276928253,0.633737348,0,2.599556413
88,bads,0,0.745736188,0.93846142,0,1.178729473
88,bads,2,0.187679394,0.42092804,0,5.496476119
88,bads,6,0.030916226,0.568593106,0,2.586309337
88,bads,7,0.483982483,0.654783672,0,2.138834998
88,bads,8,0.193626332,0.569886679,0,3.078665433
88,bads,10,0.125407868,0.104581255,0,5.222105796
88,bads,1,0.051695356,0.561503041,0,2.708060065
88,bads,2,0.072789875,0.635610195,0,2.356376976
88,bads,3,0.170091732,0.865801139,0,1.610399136
88,bads,1,0.01795065,0.871725778,0,1.506889312
88,bads,0,0.611948168,0.916346548,0,1.318733198
89,cfacts,0,0.297857661,0.218967864,1,17.53212913
89,cfacts,1,0.298357822,0.206609832,1,15.3915648
89,cfacts,2,0.332781055,0.20641821,1,10.68918204
89,cfacts,3,0.341630433,0.145791358,1,7.206455797
89,cfacts,4,0.383147421,0.112571492,1,5.226025046
89,cfacts,5,0.377970583,0.281535331,1,7.587317357
89,cfacts,6,0.383147421,0.112571492,1,5.226025046
89,cfacts,7,0.425318989,0.336500899,1,5.115162884
89,cfacts,8,0.462528535,0.284026462,1,4.646080854
89,cfacts,9,0.413990659,0.112571492,1,4.673737643
89,cfacts,10,0.377970583,0.08291305,1,4.751437322
89,cfacts,11,0.383147421,0.084899824,1,4.714762761
89,cfacts,12,0.433199834,0.142303157,1,4.705645841
89,cfacts,13,0.413990659,0.085667178,1,4.307376332
89,cfacts,14,0.462528535,0.270694759,1,4.683101026
89,cfacts,15,0.334686904,0.050696817,1,4.617884567
89,cfacts,16,0.34325663,0.052915751,1,4.586432203
89,cfacts,17,0.373730637,0.070134104,1,4.58055788
89,cfacts,18,0.373730637,0.070134104,1,4.58055788
89,cfacts,19,0.468725747,0.270694759,1,4.551607812
89,cfacts,20,0.406762695,0.085667178,1,4.403115652
89,cfacts,21,0.458634497,0.341345547,1,4.390682035
89,cfacts,22,0.37155691,0.056362427,1,4.373882742
89,cfacts,23,0.460862155,0.346234244,1,4.314359414
89,cfacts,24,0.299709423,0.021456117,1,4.275560982
89,cfacts,25,0.37376682,0.046157418,1,4.193322785
89,cfacts,26,0.368946256,0.04326166,1,4.192625089
89,cfacts,27,0.425768925,0.084899824,1,4.146815838
89,cfacts,28,0.365154449,0.02796261,1,3.99804464
89,cfacts,29,0.446305712,0.406912465,1,3.979126002
89,cfacts,30,0.478455952,0.358160626,1,3.956222338
89,cfacts,31,0.446908906,0.412526932,1,3.916659065
89,cfacts,32,0.445049045,0.084899824,1,3.913236547
89,cfacts,33,0.506654257,0.274765408,1,3.878278885
89,cfacts,34,0.445049045,0.076438854,1,3.830107773
89,cfacts,35,0.511878358,0.26476485,1,3.812512042
89,cfacts,36,0.415565376,0.045514066,1,3.800704933
89,cfacts,37,0.519425366,0.257781803,1,3.710055819
89,cfacts,38,0.524609099,0.27561971,1,3.625794676
89,cfacts,39,0.288365216,0.075940614,1,5.610495757
89,cfacts,40,0.297857661,0.206847165,1,15.5182942
89,cfacts,41,0.852354079,0.781220041,1,1.24512132
89,cfacts,42,0.436211855,0.281535331,1,5.294835977
89,cfacts,0,0.524110974,0.408561665,1,3.157881357
89,cfacts,1,0.678045689,0.607317191,1,1.793455296
89,cfacts,2,0.411943346,0.154251127,1,5.315428509
89,cfacts,5,0.753456455,0.67150737,1,1.522973759
89,cfacts,9,0.665372281,0.389721703,1,2.28184288
89,cfacts,10,0.636417343,0.132100455,1,2.475227309
89,cfacts,12,0.563510259,0.028079154,1,2.603446905
